id,country,name,city
38662,BE,Waagnatie Expo & Events,
44039,NL,Cinetol,
42469,IT,Teatro alla Scala,
14675,ES,Teatre Coliseum,
395,NL,Lux Theater,Nijmegen
1628,NL,Het Concertgebouw Amsterdam,Amsterdam
10233,DE,Im Wizemann,
49554,BE,Sphinx Cinema,
57761,DE,Flugplatz Tutow ,
64989,NL,Musis & Stadstheater,
45418,ES,Malaga,
76096,NL,Theater de Speeldoos,
58435,ES,Coliseum da Coruña,
50955,NL,Podium Grounds,
60954,BE,Kortrijk,
58075,NL,Schouwburg Odeon,
59308,GB,London,
48446,GB,Eventim Apollo,
50133,BE,Théâtre de Poche,
55526,GB,National Theatre,
56400,GB,London Coliseum,
66624,IE,Index,
65021,NL,Zwarte Cross,
52253,DE,Helios37,
67165,DE,Die Rakete,
80982,NL,Schouwburg Hengelo,
78764,BE,Salle Philharmonique de Liège,
76116,NL,Theater de Kampanje,
76091,NL,Schouwburg Cuijk,
76121,NL,De Goudse Schouwburg,
76138,ES,Bizkaia Arena BEC,
77065,BE,Studio Citygate,
77323,ES,Auditorio Nacional de Música,
100167,GB,Ashton Gate Stadium Bristol,
101070,NL,Azijnfabriek 2.0,
111621,NL,Groene Engel,
93163,NL,Brebl,
99996,NL,Garage Noord,
100627,NL,Theater De Leest,
92112,AU,Flemington Racecourse,
115960,CH,Alhambra Genève,
109752,BE,Opéra Royal de Wallonie-Liège,
115690,BE,CC Sint Niklaas,
113686,SE,Fryshuset Stockholm,
164400,GB,THÊ DEPØ VENUE,
149909,NL,De Lasloods,
132852,BE,GC De Melkerij,
147475,GB,New Wimbledon Theatre,
136410,CA,Bass Coast,
126757,ES,Auditorio Víctor Villegas,
123551,BE,Brussels ,
123663,ES,Vilalba,
135344,ES,La Sagrada Familia,
136804,ES,Ultraclub Millennium,
140074,GB,Lab11,
144891,DE,Verti Music Hall,
146466,NL,Radio Radio,
146929,BE,Plopsaland de Panne,
146944,PT,NOS Alive,
147204,NL,MOB Complex,
147629,GB,O2 Victoria Warehouse,
152277,NL,Comedy Club Haug,
152280,FR,Eurockéennes de Belfort,
158507,NL,Oude Luxor Theater,
142427,NL,Kunstlinie Almere Flevoland - KAF,
159909,DE,Bahnhof Pauli,
169107,ES,Palacio de Congresos,
169644,NL,Parallel,
170605,HU,D9 DARK NINE,
159844,NL,DHG Tilburg,
165176,NL,Tolhuistuin,
165445,ES,Starlite Occident,
167802,BE,Club Capital,
168237,DE,Deutsche Bank Park,
167303,NL,SPOT/De Oosterpoort,
171635,DE,Zeche Zollverein,
180563,GR,Petras Theatre,
180845,ES,Lula Club,
198268,CZ,Sono Centrum,
176782,NL,Festivalterrein Bovenkarspel,
174735,ES,Trui Son Fusteret,
174727,GB,Here At Outernet,
176824,DE,Verträumte Angelegenheit,
177018,DE,Palladium Köln,
181200,FI,Savoy-Teatteri ,
181795,HU,Terminal Budapest,
179991,NL,The Governor,
182183,IE,Glendalough Estate,
179883,GB,District Cardiff,
181550,BE,Cegeka Arena,
179569,ES,Palau Sant Jordi,
181110,ES,lab theclub,
181761,LU,Parc Du Gaalgebierg,
181560,ID,Savaya Bali,
175394,GB,"Healey's Cornish Cyder Farm",
190628,PL,Stocznia Cesarska,
198127,HU,Három Holló / Drei Raben ,
194523,DE,Rotunde,
193334,NL,Boulesbitesbar Nijmegen,
182535,ES,El Puerto de Santa María,
184558,ES,Palau Alameda,
185628,BE,Country Hall de Liège,
196320,BE,Opera Antwerpen,
196605,DE,Isarphilharmonie,
183584,IT,RCF Arena,
15700,ES,Zul Saltacaballo,
22,DE,Salon Zur Wilden Renate,Berlin
29,NL,Winkel van Sinkel,Utrecht
89,NL,Café Thomas,Eindhoven
182,NL,Festivalterrein de AA,Beek en Donk
191,NL,Recreatiegebied Maasplassen,Roermond
234,NL,TDF,Berlikum
308,NL,Koepelhal Tilburg,Tilburg
323,NL,C.C. Cascade,Hendrik-Ido-Ambacht
1008,NL,Grote Kerk,Enschede
1327,DE,Pacha Munich,München
1482,NL,"'t Draaiboompje",Moergestel
2711,FR,Le DRAK-ART,Grenoble
2872,FR,Le Metronum,Toulouse
2971,NL,Kuurpark,Valkenburg
3031,BE,Grote Kaai,Lokeren
3066,FR,Disneyland Paris,Paris
3372,NL,De Koornbeurs,Franeker
3525,NL,Club Church,Amsterdam
3650,DE,Reeperbahn,Hamburg
4024,FR,Théâtre des Nouveautés,Paris
6114,NL,Cuijk Centrum,Cuijk
6146,BE,Sportclub Fitlink,Diepenbeek
6293,NL,Grote Kerk,Naarden
6433,GB,O2 Academy Newcastle,Newcastle upon Tyne
6529,NL,Rode Hoed,Amsterdam
6733,BE,AED Studios,Lint
6931,NL,Club 22.24,Doetinchem
8468,NL,Tobacco Theater,
8652,BE,Blankenberge,
11233,BE,De Waai,
11337,SE,Debaser Strand,
11420,NL,The School of Life - Amsterdam,
11934,NL,Cinerama,
12403,NL,Sonnenborgh,
12868,NL,Kubbus,
12968,NL,De Heeren van Sonoy,
13296,PT,Gare,
13404,NL,Hamelandhal,
13957,IT,Milano,
14964,NL,De Voormars,
16022,IT,BASE Milano,
16237,NL,Beverwijk ,
16580,GB,The Cookie,
16647,GB,Proud East,
16713,DE,Jazz-Schmiede,
17032,GB,Apollo Theatre,
17100,GB,The Bongo Club,
17241,NL,HAL4 Aan de Maas,
17261,BE,De Verlichte Geest,
18182,NL,Oss,
18364,NL,De Koning Party & Events,
19055,AT,Marx Halle,
19261,US,PPL Center,
19753,GB,Newmarket Racecourse,
19817,GB,The Hub / DBs Live,
20094,AT,Elevate Festival,
20367,DE,Historische Stadthalle Wuppertal GmbH,
20600,ES,Happy Techno,
21350,BE,CINEMATEK,
21365,GB,The Berkeley Suite,
21516,NL,CV de Neutenkrakers,
21551,DE,Werk56,
21872,ES,Marchica Formigal,
22350,US,Brooklyn Bowl,
23193,HR,Stella Maris,
23318,ES,Valladolid,
23544,HU,Pécsi Sörház (HIVATALOS),
23706,DE,StadtHalle Rostock,
23894,ES,Torrelavega,
24986,GB,The Loco Klub,
25549,US,Davies Symphony Hall,
27716,NL,Leidseplein,
27746,GB,SSE Hydro,
29913,US,Ambassador Theatre,
30635,GB,Birmingham City Centre,
32707,BE,ZODIAK,
37795,GB,Marble Arch,
38651,BE,Café Local,
38664,BE,Oostende - de Stad aan Zee,
43178,ES,Es Gremi Centre Musical,
44284,GB,North Walls Recreation Ground,
45421,BE,Dyoukes,
46197,ES,Barbastro,
46378,AT,Messezentrum Salzburg,
49726,US,SilverLakes,
51079,PT,Theatro Circo - Página Oficial,
52518,ES,Museo Thyssen-Bornemisza,
55031,GB,Kingspan Stadium,
56254,BE,Grand palace,
56460,NL,Oirschot,
61283,ES,SaLa Gamma,
61530,US,Denver Center for the Performing Arts,
64613,BE,GC De Passant,
77320,DE,Festplatz am Ratsweg - Frankfurt,
78528,DE,Hilton Düsseldorf,
81038,BE,CC Het Spoor,
82156,ES,Mendizabala,
85204,ES,"Cornellá De Llobregat, Spain",
91407,AU,Rochford Wines - Yarra Valley,
91550,AU,Brisbane Convention & Exhibition Centre,
93828,GB,Covent Garden London,
98586,GB,Royal Geographical Society,
100870,NL,Schaatsbaan Rotterdam,
107964,ES,Fernán Gómez Centro Cultural de la Villa - FG.CCV,
108413,AU,Coburg Velodrome,
113228,CA,Igloofest Montréal,
116033,ES,Jerez de a Frontera,
118600,MX,Tulum,
118671,CH,"L'Usine Genève",
119317,NL,Café Toon,
121970,CA,Théâtre Petit Champlain,
125973,ES,Recinto De Conciertos Gazpatxo Rock,
126089,AT,Salzhof Freistadt,
132541,AU,S.A.S.H,
133655,NZ,Mt Smart Stadium,
133939,HU,Kossuth Művelődési Központ,
135403,NL,Ouwehands Dierenpark,
136253,NL,Epe,
136532,GB,Lightbox,
136777,NL,Goes,
137128,NL,ijmuiden aan zee,
140638,GB,Selhurst Park,
143121,NL,Cornelis Stadhuisplein,
146500,BE,The Crossover Music Pub,
147635,NL,Paviljoen Genneper Parken,
147689,ES,Esdeveniments Esferic,
147739,ES,Teatro Calderón,
147931,ES,Waka Sabadell,
148011,DE,Anomalie Art Club,
148277,BE,Amigo Amigo,
148449,GB,Criterion Theatre,
148662,DE,Akademie der Künste,
148861,DE,Stadthalle Mülheim,
149008,NL,Stichting Pampus,
149091,NL,Bison Bowling Haarlem,
149906,IE,CityNorth Hotel,
150292,NL,Volta,
150720,AU,The Timber Yard,
152065,AU,Esplanade Park,
152078,AU,Let Them Eat Cake,
152725,BE,LOD studio,
152793,BE,ZWARTWIT,
154372,GB,"St John's Hill ",
155764,AU,Seymour Centre,
156349,NL,Meneer Frits,
157271,NO,Tønsberg,
157912,DE,Haus 33,
158356,HU,Heaven Club,
158858,ES,Antiguo Aquapark de Calviá,
159801,ES,Sala Cool,
159840,ES,Sala Vol,
159984,AU,Nannup Music Festival,
160226,FR,Combe à la Serpent,
161485,NL,De Ottermeerhoeve,
161574,GB,"Car Park, Longbridge Rd, Trafford Park, M17 1SN",
161856,NL,NXT Museum,
164221,AU,The Colonial Hotel ,
164468,ES,Badalona,
166744,HU,Flashback,
166869,NL,Smedestraat 31,
168005,GB,HighRise Hub,
168358,BE,Tiendschuur,
168768,HU,MADAM,
168851,ES,Auditorio de Torremolinos,
168988,PT,Nada Temple,
169386,HU,Marriott Hotel,
169633,AT,Club Exil,
169860,NL,S.B.V. Excelsior (Excelsior Rotterdam),
169885,BE,Sporthal Eeklo,
172957,NL,Muziekfestival Hrieps,
177718,AU,Aware Super Theatre,
178077,IT,Palazzo Bonaparte,
178231,ES,sala Granada 10 ,
179234,US,The Brooklyn Monarch,
179256,ES,La Cúpula de las Arenas,
65,NL,Podium Duycker,Hoofddorp
198,DE,Dortmunder Westfalenhallen,Dortmund
204,NL,De Fabrique,Utrecht
233,NL,"Café 't Schuttershof",Middelburg
466,NL,Café Plein,Rotterdam
1204,NL,REM Eiland,Amsterdam
1473,DE,Diamonds Club Köln,Köln
1532,DE,MTW,Frankfurt am Main
1682,NL,Café van Buren,Nijmegen
1829,NL,Podium Pardoes,Hoogwoud
1882,NL,Café Metieske,Sevenum
2103,NL,Cruise Rotterdam,Rotterdam
2397,MA,Marrakech,Marrakesh
2551,NL,Theater de Roode Bioscoop,Amsterdam
3159,NL,Surfeiland,Aalsmeer
3674,DE,Sandsteinhöhlen Halberstadt,Langenstein
6359,NL,Groningen,Groningen
6599,NL,Theaterhotel Almelo,Almelo
7455,GB,Roxy,London
7816,GB,The Social,
7998,NL,Pakhuis de Zwijger,
9038,NL,Toverland,
11218,FR,"Bordeaux, France",
12227,NL,Mediamatic,
12246,MX,Papaya Playa,
12270,NL,Raadhuisplein,
12295,NL,Posthoornkerk,
12399,DE,Flugplatz Neustadt-Glewe,
12545,IT,Dude Club,
13077,FR,"Biarritz, France",
13143,BE,Centerparcs Vossemeren,
13425,NL,Speelhuis,
13609,NL,De Vrienden Live,
14379,FR,"Plan d'eau de Vieure",
14478,NL,Jacks Music Bar,
14673,FR,Jardins Suspendus,
15324,GB,The Pickle Factory,
15647,NL,Opera Zalencentrum,
16505,NL,Club Vibes,
17518,DE,Berliner Philharmonie,
17588,SE,Mölleplatsen,
18463,NL,G-spot,
18736,CH,KUGL,
18753,BE,Mirage Winterbar,
19388,CA,The Opera House,
19610,US,Hobby Center,
19654,IT,PalaLottomatica,
20184,GB,The Leadmill,
20692,US,The Majestic,
20849,SE,Happy Live,
20930,NL,Nieuwe Buitensociëteit,
20969,DE,Club Douala Ravensburg,
21189,GB,Swan Theatre,
21618,ES,Teatreneu,
22630,PT,"Campo Pequeno, Lisboa",
22681,US,Iron City Bham,
22784,DE,8 below club,
23272,FR,Le 106,
23726,US,"Atlanta, GA, United States",
25246,CH,Kongresshaus Zürich,
25308,DE,Die Wühlmäuse,
25501,DE,Weser-Ems-Hallen,
25675,ES,Ferial ,
26475,US,Harlows Restaurant & Night Club,
26657,US,New York City Center,
27906,GB,The Winding Wheel,
28011,DE,Musical Dome - Köln,
29753,BE,Oostende,
33958,US,"Tacoma Dome, Tacoma Washington",
37766,GB,The American Express Community Stadium (The Amex),
38305,GB,ArcTanGent,
38714,BE,Karrewiel Building,
39814,CZ,Malá sportovní hala,
43045,IT,Musei Capitolini,
45020,BE,De Centrale,
45424,NL,Standdaarbuiten,
48058,BE,Oktoberhallen Wieze,
64534,PT,"Funchal, Portugal",
65985,BE,White Cat,
66384,RO,Cluj-Napoca,
66711,DE,Kesselhaus,
79768,NL,Café Restaurant De Paus,
82232,ES,Goya Social Club,
90964,AU,Eatons Hill Hotel,
93999,IT,Via Tortona Superstudio piú,
99941,NL,Thialf,
107743,NL,De Buitenpoort,
111898,NL,Grote Kerk,
118989,NL,Supermercado,
119100,DE,Filmforum NRW,
132621,NL,Huiskantine,
133100,BE,CC de Woeker,
133161,ES,Sala Siroco,
133869,GB,"Coroner's Court",
133923,HU,Mikszáth Kálmán Művelődési Központ,
136154,BE,CC De Kimpel,
136335,AU,Suncorp Stadium,
136467,NO,Nasjonal Jazzscene,
136698,GB,PRYZM Watford,
137268,DE,"HERBRAND's ehrenfeld",
138297,SE,Ullevi,
139390,DE,Freilichtspiele Schwäbisch Hall,
142125,NL,Oudegracht 36,
145467,ES,L’Auditori,
145904,SE,Bellevueparken,
146430,US,Capitale,
146438,GB,ICC - International Convention Centre Birmingham,
146810,NL,Tractorpulling Lochem,
147317,NL,Café de Noot,
147508,GB,Night Tales,
147598,CH,Labor5,
147898,NL,Beekman & Beekman,
147995,NL,Maïa,
148133,NL,Burgemeester Reinaldapark,
148530,NL,Het Witte Huis,
148683,HU,Gerevich Aladár Nemzeti Sportcsarnok,
149122,GB,Unit Nine,
149356,DE,Climax Institutes,
150703,FR,Le Moulin de Piot,
152989,NL,Kasteelweg,
153610,NL,Recreatiepark Oost-Maarland,
154542,AU,The Fortitude Music Hall,
155134,BE,Centre Tour à Plomb,
156125,NL,P5,
156606,PT,Altice Forum Braga,
156762,AU,Pitch Music and Arts,
157761,BE,Dixies,
157886,NL,Eetcafé Spijker,
158069,GB,54Liverpool,
158335,PT,FIL,
158730,ES,Zafiro Tropic,
159625,PT,Estádio Cidade de Coimbra,
160381,IL,Duplex Club,
160651,NL,JACK Rotterdam,
160681,FR,Le Chapiteau - La Belle de Mai,
160834,BE,Pakawi Park,
160975,NL,Club Atelier Sodafabriek,
163126,AT,AKW  Zwentendorf,
163306,NL,Heuvelring 94,
163398,NL,Backyard,
164143,NL,Strandbar Stek ,
165076,ES,Casino de Asturias,
165961,GB,"Jimmy's Liverpool",
167979,GB,Young Vic Theatre,
168049,AU,Stadium Park,
168216,GB,Temple Pier ,
168225,ES,Club Downtown,
168774,ES,Espacio Ibercaja Delicias Gran Cabaret,
168850,LK,Akurala,
168915,BR,Sirena Maresias,
169006,ES,Babilonia Summer Club,
169400,GB,Unit 13,
169412,FR,Château De La Mounède,
169872,GB,"The Hub @ Teesside University Students' Union",
169935,NL,Floralis,
169947,NL,Theater De Klif,
170230,ES,Milano Jazz Club,
170492,FR,Nausicaá,
170901,HU,Etele Pláza,
171056,NL,"Mambo's ",
171244,NL,Paak Vinyl Bar ,
171510,NL,Kasteel Oolde,
172782,NL,Oudegracht aan de werf 97,
174382,ES,Cosmocaixa Barcelona,
175111,GB,Catton Park,
177053,FR,Plouf Bateau Mousse,
177250,HU,Csokonai Fórum,
177469,BE,Les Salons du 25,
177582,GB,"KK's Steel Mill",
177715,LK,Colombo,
177772,ID, Savaya Bali,
178611,DE,Tauberfrankenhalle,
178618,GB,St Peter Mancroft,
178782,NL,Tiwya,
179351,ID,Yoga Barn,
180078,NL,Strand Nesselande,
180658,IE, Here & Now,
181834,DE,Mühlheim Stadthalle,
181835,CA,Fonderie Darling ,
181854,RE,VIP CAMBAIE,
181858,ES,Quejio,
181949,BE,Gc Den Hoek,
181973,NO,BADEPARKEN DRØBAK,
182001,SE,"Skeppet GBG, Sjömanskyrkan",
182013,ES,Teatro Avanti,
182069,BE,Hastiere,
182106,GB,Epsom Playhouse,
182132,NO,Luster,
182333,CH,Schützi,
182351,BE,"Ric's River Boat",
182519,BE,JOC De Nartist,
182858,NL,Schaijk,
182904,NL,Café de Pimp,
182978,IT,Tempio del Futuro,
183802,CZ,Pražská Tržnice,
183947,SE,Folkets Hus Östersund,
184210,SI,Velenje,
192645,GB,Menier Chocolate Factory,
195567,GB,Oxford Playhouse,
197975,NL,Dieka Markelo,
200113,DE,Pegelbar,
200592,GB,hopeworks,
185371,US,Fox Theater,
1704,DE,Club 102,Neuss
16454,AT,PRATERSAUNA,
18359,NL,Egmond aan Zee,
18952,NL,Evenemententerrein Albergen,
27928,GB,Wolverhampton Grand,
133471,US,August Hall,
168682,DE,Oma Doris,
18558,GB,SUB89,
21248,GB,BFI Southbank,
26177,CH,Gaskessel Bern,
156047,BE,Cinema Plaza,
118924,BE,Cultuurzaal Daverlo,
136010,ES,Teatro Bellas Artes,
133870,FR,Vitry sur Seine,
7371,NL,Partycentrum De Kentering,Rosmalen
29040,DE,Bastard Club (B.C.) Osnabrück,
8772,NL,Jacobikerk,
20819,GB,Hampton Court Palace,
16885,GB,The Roadmender,
1666,NL,Felix Meritis,Amsterdam
22410,BE,Rumba,
18545,ES,Dabadaba,
54157,GB,Globe Theatre,
113224,CA,Grand Théâtre de Québec,
176621,IT,Teatro Metropolitan,
167632,GB,Forum Birmingham,
184218,HU,Hamvas Béla Pest Megyei Könyvtár,
181830,IT,Acquario di Genova,
160689,NL,Caribabad,
143250,DE,Scala Ludwigsburg ,
125057,ES,Auditorio CCIB Forum,
188304,PL,Krakow,
12201,DE,Halle Münsterland,
170194,HU,Continental Arena,
126073,DE,Berliner Philharmoniker,
18372,NL,Back & Fourth,
26592,ES,Teatre Condal,
16544,NL,Zoetermeer,
91257,AU,Sidney Myer Music Bowl,
133174,US,Gershwin Theatre,
143486,NL,Utrecht Kinepolis,
8309,NL,Theater aan het Spui,
23300,US,Thalia Hall,
22850,GR,"Athens, Greece",
9769,DE,YUCA,
38762,BE,Minus One,
149616,CH,"L'Octogone Théâtre de Pully",
158422,GB,Troubadour Wembley Park Theatre,
159166,DE,Metropol Theater ,
170001,NL,Rhoon,
13498,NL,Theater de Muze,
20499,ES,Palacio De Congresos Valencia,
19832,GB,The Live Rooms,
27799,IE,National Stadium,
29653,ES,Alhambra,
21625,ES,Teatro Amaya,
1150,BE,Mirano Continental,Brussels
17004,GB,Bush Hall,
20493,ES,Teatro Lara,
16896,HU,E78,
56192,BE,CC de Borre,
67293,HU,Szombathely Mmik,
106616,ES,Gran Teatro de Cáceres,
123943,GB,Newcastle Theatre Royal,
167797,SE,Melodybox,
150955,BE,De Serre Hasselt,
133343,IE,Marley Park,
180146,NL,Area 51,
186299,ES,Sala Z,
180947,BE,Red & Blue CargoClub,
181982,DE,Schlachthof,
16739,GB,Aberystwyth Arts Centre,
27190,ES,Sala Malatesta,
19674,NZ,Powerstation,
6194,DE,UT Connewitz,Leipzig
10099,NL,Roermond,
23329,ES,Santander,
24074,ES,Palacio de Festivales de Cantabria,
21743,FR,La Maroquinerie,
21990,ES,Sala La Mirona,
24339,DE,Nochtwache,
2269,DE,Myticket Jahrhunderthalle,Frankfurt
31,NL,De Graanbeurs,Breda
11535,SE,Berns,
20872,HU,A Vértes Agorája,
26303,DE,Prachtwerk Berlin,
14978,IT,Teatro del Silenzio,
31054,ES,Teatro La Latina,
13428,DE,Luxor,
12077,NL,City Lido,
12648,GB,Manchester Academy,
45507,GB,Theatre Royal Brighton,
57230,BE,CC Stroming,
59885,GB,The Piece Hall,
78500,GB,The Pavilion Theatre,
116009,BE,Aula Magna,
100867,NL,Het Ketelhuis Eindhoven,
106549,GB,Craven Cottage,
108105,ES,Sala Sonora,
90119,ES,Bilbao Arena Kirol Jauregia - Miribilla,
112887,IE,Opium,
113044,NL,Holland International Blues Festival,
113047,NL,Bregepop Festival,
118554,GB,The Peacock Theatre,
148837,DE,Kulturetage,
140104,AU,The Factory Theatre,
175807,BE,Amuz,
158683,BE,Club Lima,
168475,HU,Hagyományok Háza,
158101,ES,Teatro Arriaga Antzokia,
146160,NL,Bassment,
158203,GB,Sondheim Theatre,
147438,DE,Musiktheater Piano,
134867,GB,Adelphi Theater London,
171256,NL,PONG - Ping Pong bar,
181239,NL,Schouwburg Concertzaal Tilburg,
195635,GB,Sheffield Lyceum,
197646,SE,Helsingborg Arena,
203054,NL,De Oostkerk,
1773,NL,De Balie,Amsterdam
21799,SE,Stora Teatern,
18041,IT,Teatro Augusteo,
11958,SE,Sofiero Slott och Slottsträdgård,
18754,DE,Stage Operettenhaus,
13009,FI,Helsingin Jäähalli,
9022,BE,C-mine Cultuurcentrum,
11492,DE,Kantine,
18082,HU,Toldi Klub,
26745,DE,BLITZ Music Club,
31597,CH,Theatre de Beaulieu,
7279,GB,Ministry of Sound Club,London
18663,BE,Cultuurcentrum Mechelen,
12029,DE,MS Dockville,
25417,GB,Lowry Theatre Manchester,
18664,NL,Maastricht,
18906,GB,The Glasgow Royal Concert Hall,
1207,NL,Fox,Stadskanaal
12484,PL,Tauron Arena Kraków,
22151,ES,Nuevo Teatro Alcalá,
13919,IT,Circo Massimo,
3449,NL,Theaters Tilburg,Tilburg
16372,HU,Audi Aréna,
1121,NL,Club Westwood,The Hague
18522,CZ,Fléda Club,
14042,PT,Teatro Tivoli Bbva,
16482,HU,Thália Színház,
26038,NL,Pop- & Cultuurpodium P3,
610,BE,Kokorico,Zomergem
19815,GB,Komedia Brighton,
5903,NL,Zwitsalhal,Apeldoorn
25685,ES,Parque de Enrique Tierno Galvaán,
7694,NL,Stroomhuis,
15047,GB,Concorde 2,
30893,IE,The Marquee Cork,
31873,BE,"L'Entrepôt À Arlon",
12971,BE,Café Café,
32444,BE,Opera Gent,
21698,HU,Rózsavölgyi Szalon Arts & Café,
502,NL,De Bosuil,Weert
596,NL,ECI Cultuurfabriek,Roermond
309,DE,KitKatClub,Berlin
1208,NL,Club Merlijn,Hengelo
1495,DE,Tanzhaus West,Frankfurt
452,DE,Kulttempel,Oberhausen
656,NL,Evenemententerrein De Boulevard,Bergen op Zoom
1,NL,Dynamo,Eindhoven
13,NL,Bitterzoet,Amsterdam
120,NL,Jaarbeurs Utrecht,Utrecht
142,NL,Het Sieraad,Amsterdam
173,NL,Stadsblokken,Arnhem
230,NL,WillemEen,Arnhem
252,NL,EKKO,Utrecht
509,NL,Burgerweeshuis,Deventer
613,NL,Hedon,Zwolle
130,NL,Club Poema,Utrecht
1501,DE,Ritter Butzke,Berlin
1027,NL,Sportcentrum Rusheuvel Oss,Oss
1547,DE,Bootshaus,Cologne
1779,NL,Warehouse Elementenstraat,Amsterdam
1985,DE,Zenith - Die Kulturhalle,München
2029,NL,TivoliVredenburg,Utrecht
2042,BE,Kursaal Oostende,Oostende
2086,BE,Kavka Zappa,Antwerpen
2150,NL,Philips Stadion,Eindhoven
1317,BE,Waregem Expo,Waregem
19806,GB,Clwb Ifor Bach,
19697,GB,Nottingham Theatre Royal & Royal Concert Hall,
13447,NL,OOST,
19741,GB,Brudenell Social Club,
11319,SE,Münchenbryggeriet,
18859,ES,OchoyMedio Club,
12610,TH,Bangkok,
20564,DE,Borussia-Park,
6440,NL,Het Zonnehuis,Amsterdam
15390,GB,Portsmouth Guildhall,
17731,IT,Teatro Europauditorium,
23667,HU,Végállomás Klub,
5485,GB,Roundhouse,London
6587,BE,Nijdrop,Opwijk
19825,GB,Cheltenham Town Hall,
17150,DE,Zoom Club,
8789,NO,Vulkan Arena,
12110,ES,Amnesia Ibiza,
12635,NL,Theater Het Kruispunt,
17301,CA,Montréal,
23710,SK,"Trencin Airport, Slovakia",
2877,NL,Ureterp,Friesland
3493,NL,Radion,Amsterdam
23216,CH,Burning Mountain Festival,
7932,NL,Deventer,
17399,IT,Teatro Brancaccio,
3563,DE,Mannheim,Mannheim
8747,BE,Flagey,
17759,GB,O2 Academy Birmingham,
27305,BE,Théâtre de Namur,
13266,GB,Cambridge Theatre,
15896,GB,O2 Academy Oxford,
19702,GB,Bournemouth International Centre,
23312,CH,Volkshaus,
2938,NL,Club Smederij,Tilburg
3048,PT,Passeio Marítimo de Algés,Oeiras
3187,NL,Rotterdam,Rotterdam
3518,NL,Van Gogh Museum,Amsterdam
3635,NL,Kennemer Theater,Beverwijk
5417,GB,Royal Albert Hall,"London, United Kingdom"
5465,NL,Het Nationale Theater (Koninklijke Schouwburg),Den Haag
5536,NL,Theater De Blauwe Kei,Veghel
